guide,target,active,center,scale
ZNF48_3,ZNF48,0,-0.005779,0.1658
ZNF48_4,ZNF48,0,-0.02428,0.2522
ZNF48_5,ZNF48,0,-0.0148,0.1415
ZNF48_6,ZNF48,0,-0.004338,0.1222
ZNF490_1,ZNF490,0,-0.01048,0.1837
ZNF490_2,ZNF490,0,-0.002323,0.1951
ZNF490_3,ZNF490,0,-0.006115,0.1831
ZNF490_4,ZNF490,0,-0.01441,0.1725
ZNF490_5,ZNF490,0,-0.008339,0.1219
ZNF490_6,ZNF490,0,-0.003704,0.1096
ZNF491_1,ZNF491,0,-0.0192,0.306
ZNF491_2,ZNF491,0,-0.01671,0.1602
ZNF491_3,ZNF491,0,-0.001849,0.164
ZNF491_4,ZNF491,0,0.001164,0.1593
ZNF491_5,ZNF491,0,-0.0199,0.1668
ZNF491_6,ZNF491,0,-0.00951,0.1474
ZNF492_1,ZNF492,0,0.0007737,0.1991
ZNF492_2,ZNF492,0,-0.009994,0.1106
ZNF492_3,ZNF492,0,-0.002409,0.1625
ZNF492_4,ZNF492,0,0.00372,0.1253
ZNF492_5,ZNF492,0,-0.0118,0.1485
ZNF492_6,ZNF492,0,-0.007415,0.1687
ZNF493_1,ZNF493,0,-0.01747,0.2106
ZNF493_2,ZNF493,0,-0.02662,0.2039
ZNF493_3,ZNF493,0,-0.05359,0.3903
ZNF493_4,ZNF493,0,-0.007631,0.1405
ZNF493_5,ZNF493,0,-0.002818,0.1075
ZNF493_6,ZNF493,0,0.002787,0.09802
ZNF496_1,ZNF496,0,-0.01575,0.1183
ZNF496_2,ZNF496,0,-0.004382,0.1778
ZNF496_3,ZNF496,0,0.00331,0.1238
ZNF496_4,ZNF496,0,0.00666,0.1128
ZNF496_5,ZNF496,0,-0.002018,0.07158
ZNF496_6,ZNF496,0,-0.003952,0.1933
ZNF497_1,ZNF497,0,-0.01296,0.1451
ZNF497_3,ZNF497,0,-0.01481,0.1615
ZNF497_4,ZNF497,0,0.009549,0.2839
ZNF497_5,ZNF497,0,0.0201,0.1796
ZNF497_6,ZNF497,0,-0.00581,0.1835
ZNF500_1,ZNF500,0,-0.03541,0.1752
ZNF500_2,ZNF500,0,-0.02883,0.1929
ZNF500_3,ZNF500,0,-0.01126,0.174
ZNF500_4,ZNF500,0,-0.007124,0.2302
ZNF500_5,ZNF500,0,-0.004963,0.1201
ZNF500_6,ZNF500,0,-0.02432,0.1827
ZNF501_1,ZNF501,0,-0.005371,0.1557
ZNF501_2,ZNF501,0,-0.0125,0.1282
ZNF501_3,ZNF501,0,-0.03626,0.4677
ZNF501_4,ZNF501,0,0.004456,0.237
ZNF501_5,ZNF501,0,-0.01722,0.2217
ZNF501_6,ZNF501,0,-0.007466,0.1424
ZNF502_1,ZNF502,0,-0.005163,0.1506
ZNF502_2,ZNF502,0,-0.01582,0.1969
ZNF502_3,ZNF502,0,-0.02739,0.1662
ZNF502_4,ZNF502,0,-0.02322,0.2157
ZNF502_5,ZNF502,0,-0.0191,0.168
ZNF502_6,ZNF502,0,0.01083,0.147
ZNF503_1,ZNF503,0,-0.002529,0.1513
ZNF503_2,ZNF503,0,-0.01268,0.2109
ZNF503_3,ZNF503,0,0.006735,0.2834
ZNF503_4,ZNF503,0,-0.01729,0.2463
ZNF503_5,ZNF503,0,-0.0049,0.1423
ZNF503_6,ZNF503,0,-0.0002809,0.1564
ZNF506_1,ZNF506,0,0.004742,0.1789
ZNF506_2,ZNF506,0,-0.006629,0.2495
ZNF506_3,ZNF506,0,-0.004689,0.2096
ZNF506_4,ZNF506,0,-0.01879,0.1674
ZNF506_5,ZNF506,0,0.01521,0.1214
ZNF506_6,ZNF506,0,-0.01719,0.1279
ZNF507_1,ZNF507,0,-0.009768,0.1496
ZNF507_2,ZNF507,0,0.0004104,0.1304
ZNF507_3,ZNF507,0,-0.02074,0.2655
ZNF507_4,ZNF507,0,0.00194,0.168
ZNF507_5,ZNF507,0,-0.005037,0.1447
ZNF507_6,ZNF507,0,0.001103,0.1301
ZNF510_1,ZNF510,0,-0.02459,0.1936
ZNF510_2,ZNF510,0,-0.009902,0.1928
ZNF510_3,ZNF510,0,-0.01207,0.1225
ZNF510_4,ZNF510,0,0.0006251,0.1595
ZNF510_5,ZNF510,0,-0.003826,0.1328
ZNF510_6,ZNF510,0,-0.007811,0.1023
ZNF511_1,ZNF511,0,-0.02176,0.4462
ZNF511_2,ZNF511,0,0.002258,0.1987
ZNF511_4,ZNF511,0,-0.1253,0.6761
ZNF511_5,ZNF511,0,-0.01106,0.1263
ZNF511_6,ZNF511,0,-0.007814,0.1486
ZNF512B_1,ZNF512B,0,-0.04285,0.3511
ZNF512B_2,ZNF512B,0,-0.04932,0.4089
ZNF512B_3,ZNF512B,0,-0.0004349,0.1579
ZNF512B_4,ZNF512B,0,-0.01973,0.1593
ZNF512B_5,ZNF512B,0,-0.00265,0.1391
ZNF512B_6,ZNF512B,0,0.005141,0.07771
ZNF512_1,ZNF512,0,-0.007857,0.217
ZNF512_2,ZNF512,0,-0.01641,0.2154
ZNF512_3,ZNF512,0,-0.005204,0.285
ZNF512_4,ZNF512,0,-0.02299,0.2255
ZNF512_5,ZNF512,0,-0.007451,0.151
ZNF512_6,ZNF512,0,-0.004983,0.2395
ZNF513_1,ZNF513,0,-0.04834,0.2948
ZNF513_2,ZNF513,0,-0.02288,0.1832
ZNF513_3,ZNF513,0,-0.004336,0.2151
ZNF513_4,ZNF513,0,-0.008944,0.2078
ZNF513_5,ZNF513,0,-0.001235,0.1568
ZNF513_6,ZNF513,0,-0.009729,0.08513
ZNF514_P1_1,ZNF514,0,-0.01067,0.3349
ZNF514_P1_2,ZNF514,0,-0.01633,0.2014
ZNF514_P1_3,ZNF514,0,-0.01558,0.2344
ZNF514_P1_4,ZNF514,0,-0.01066,0.1852
ZNF514_P1_5,ZNF514,0,-0.008546,0.1279
ZNF514_P1_6,ZNF514,0,3.62e-05,0.2092
ZNF514_P2_1,ZNF514,0,-0.0253,0.1878
ZNF514_P2_2,ZNF514,0,-0.0002459,0.09045
ZNF514_P2_3,ZNF514,0,-0.1011,0.6557
ZNF514_P2_4,ZNF514,0,-0.004526,0.113
ZNF514_P2_5,ZNF514,0,-0.003751,0.1186
ZNF514_P2_6,ZNF514,0,0.002893,0.1121
ZNF516_1,ZNF516,0,0.006563,0.1333
ZNF516_2,ZNF516,0,-0.02048,0.2414
ZNF516_3,ZNF516,0,-0.01387,0.1934
ZNF516_4,ZNF516,0,-0.08027,0.3984
ZNF516_5,ZNF516,0,-0.00654,0.08963
ZNF516_6,ZNF516,0,-0.008241,0.1414
ZNF517_1,ZNF517,0,-0.01535,0.2354
ZNF517_2,ZNF517,0,1.378e-05,0.1753
ZNF517_3,ZNF517,0,-0.01383,0.3127
ZNF517_4,ZNF517,0,-7.84e-05,0.2105
ZNF517_5,ZNF517,0,-0.01048,0.1282
ZNF517_6,ZNF517,0,-0.005546,0.2104
ZNF518A_1,ZNF518A,0,0.007758,0.2647
ZNF518A_2,ZNF518A,0,-0.02948,0.181
ZNF518A_3,ZNF518A,0,-0.07086,0.4332
ZNF518A_4,ZNF518A,0,-0.01068,0.2665
ZNF518A_5,ZNF518A,0,0.006388,0.1161
ZNF518A_6,ZNF518A,0,-0.009529,0.2035
ZNF518B_1,ZNF518B,0,-0.0101,0.2202
ZNF518B_2,ZNF518B,0,-0.01919,0.1685
ZNF518B_3,ZNF518B,0,-0.005009,0.1021
ZNF518B_4,ZNF518B,0,-0.02595,0.1944
ZNF518B_5,ZNF518B,0,-0.01699,0.1464
ZNF518B_6,ZNF518B,0,-0.0192,0.1534
ZNF519_1,ZNF519,0,-0.01729,0.2196
ZNF519_2,ZNF519,0,-0.006956,0.2027
ZNF519_3,ZNF519,0,-0.03157,0.2792
ZNF519_4,ZNF519,0,-0.007548,0.2505
ZNF519_5,ZNF519,0,-0.01089,0.09671
ZNF519_6,ZNF519,0,-0.01063,0.1062
ZNF521_1,ZNF521,0,-0.007435,0.1146
ZNF521_2,ZNF521,0,-0.005337,0.212
ZNF521_3,ZNF521,0,-0.009744,0.2166
ZNF521_4,ZNF521,0,0.003782,0.1662
ZNF521_5,ZNF521,0,-0.005277,0.0934
ZNF521_6,ZNF521,0,0.004559,0.1189
ZNF524_1,ZNF524,0,-0.006469,0.193
ZNF524_2,ZNF524,0,-0.01783,0.216
ZNF524_3,ZNF524,0,-0.01464,0.1924
ZNF524_4,ZNF524,0,0.003513,0.1008
ZNF524_5,ZNF524,0,-0.002443,0.192
ZNF524_6,ZNF524,0,0.01359,0.1335
ZNF526_1,ZNF526,0,-0.004595,0.1728
ZNF526_2,ZNF526,0,-0.01201,0.182
ZNF526_3,ZNF526,0,-0.02055,0.203
ZNF526_4,ZNF526,0,-0.006094,0.1371
ZNF526_5,ZNF526,0,-0.003745,0.04728
ZNF526_6,ZNF526,0,-0.01085,0.1568
ZNF527_1,ZNF527,0,0.003183,0.1575
ZNF527_2,ZNF527,0,0.008645,0.3552
ZNF527_3,ZNF527,0,-0.005425,0.1247
ZNF527_4,ZNF527,0,-0.0141,0.2961
ZNF527_5,ZNF527,0,-0.002391,0.112
ZNF527_6,ZNF527,0,0.001182,0.08949
ZNF528_1,ZNF528,0,-0.0333,0.2074
ZNF528_2,ZNF528,0,0.00351,0.2336
ZNF528_3,ZNF528,0,-0.02386,0.2607
ZNF528_4,ZNF528,0,0.003217,0.1829
ZNF528_5,ZNF528,0,-0.0002212,0.1297
ZNF528_6,ZNF528,0,0.006243,0.161
ZNF529_1,ZNF529,0,-0.003027,0.1063
ZNF529_2,ZNF529,0,0.0001558,0.1336
ZNF529_3,ZNF529,0,-0.01426,0.1885
ZNF529_4,ZNF529,0,-0.00859,0.1807
ZNF529_5,ZNF529,0,-0.007166,0.2142
ZNF529_6,ZNF529,0,-0.0122,0.1327
ZNF530_1,ZNF530,0,-0.01617,0.1755
ZNF530_2,ZNF530,0,-0.007786,0.1399
ZNF530_3,ZNF530,0,-0.01872,0.3051
ZNF530_4,ZNF530,0,-0.01726,0.3139
ZNF530_5,ZNF530,0,-0.004704,0.09322
ZNF530_6,ZNF530,0,-0.006162,0.1292
ZNF532_P1_1,ZNF532,0,-0.02337,0.2464
ZNF532_P1_2,ZNF532,0,-0.02325,0.1869
ZNF532_P1_3,ZNF532,0,-0.01228,0.2351
ZNF532_P1_4,ZNF532,0,-0.01421,0.1238
ZNF532_P1_5,ZNF532,0,-0.006344,0.1573
ZNF532_P1_6,ZNF532,0,-0.02056,0.2202
ZNF532_P2_1,ZNF532,0,0.00156,0.08113
ZNF532_P2_2,ZNF532,0,0.004482,0.1121
ZNF532_P2_3,ZNF532,0,-0.01554,0.3878
ZNF532_P2_4,ZNF532,0,-0.01421,0.1868
ZNF532_P2_5,ZNF532,0,-0.02256,0.1336
ZNF532_P2_6,ZNF532,0,-0.005666,0.1458
ZNF534_1,ZNF534,0,-0.004676,0.137
ZNF534_2,ZNF534,0,0.004714,0.1455
ZNF534_3,ZNF534,0,-0.01775,0.1554
ZNF534_4,ZNF534,0,-0.02411,0.2376
ZNF534_5,ZNF534,0,-0.01083,0.1508
ZNF534_6,ZNF534,0,-0.005472,0.1181
ZNF536_1,ZNF536,0,-0.01074,0.2139
ZNF536_2,ZNF536,0,-0.01559,0.1779
ZNF536_3,ZNF536,0,-0.01104,0.1582
ZNF536_4,ZNF536,0,-0.01002,0.1745
ZNF536_5,ZNF536,0,0.004938,0.1004
ZNF536_6,ZNF536,0,-0.007177,0.1196
ZNF540_P1_1,ZNF540,0,1.711e-05,0.1644
ZNF540_P1_2,ZNF540,0,-0.03097,0.2658
ZNF540_P1_3,ZNF540,0,-0.03986,0.4169
ZNF540_P1_4,ZNF540,0,-0.0122,0.1762
ZNF540_P1_5,ZNF540,0,-0.0009793,0.1019
ZNF540_P1_6,ZNF540,0,0.005159,0.08599
ZNF540_P2_1,ZNF540,0,-0.003205,0.2075
ZNF540_P2_2,ZNF540,0,-0.02352,0.1956
ZNF540_P2_3,ZNF540,0,-0.005136,0.3659
ZNF540_P2_4,ZNF540,0,-0.01942,0.1719
ZNF540_P2_5,ZNF540,0,-0.01125,0.1381
ZNF540_P2_6,ZNF540,0,-0.004813,0.2298
ZNF541_1,ZNF541,0,-0.005082,0.1316
ZNF541_2,ZNF541,0,-0.01375,0.1735
ZNF541_3,ZNF541,0,0.009077,0.2884
ZNF541_4,ZNF541,0,-0.002323,0.1371
ZNF541_5,ZNF541,0,-0.01151,0.1442
ZNF541_6,ZNF541,0,-0.01305,0.1117
ZNF543_1,ZNF543,0,0.002976,0.1561
ZNF543_2,ZNF543,0,-0.01007,0.1914
ZNF543_3,ZNF543,0,-0.004165,0.1782
ZNF543_4,ZNF543,0,-0.005164,0.1016
ZNF543_5,ZNF543,0,-0.005344,0.1553
ZNF543_6,ZNF543,0,-0.01132,0.1085
ZNF544_1,ZNF544,0,0.002687,0.1192
ZNF544_2,ZNF544,0,-0.02027,0.1894
ZNF544_3,ZNF544,0,-0.0165,0.1428
ZNF544_4,ZNF544,0,0.009247,0.107
ZNF544_5,ZNF544,0,-0.004655,0.0781
ZNF544_6,ZNF544,0,-0.00621,0.2523
ZNF546_1,ZNF546,0,0.0003642,0.1509
ZNF546_2,ZNF546,0,0.005811,0.09649
ZNF546_3,ZNF546,0,-0.0174,0.2524
ZNF546_4,ZNF546,0,-0.009996,0.1809
ZNF546_5,ZNF546,0,0.00108,0.1131
ZNF546_6,ZNF546,0,-0.0104,0.1373
ZNF547_1,ZNF547,0,-0.0008233,0.184
ZNF547_2,ZNF547,0,-0.01729,0.1197
ZNF547_3,ZNF547,0,0.005677,0.1959
ZNF547_4,ZNF547,0,0.003227,0.2288
ZNF547_5,ZNF547,0,0.002096,0.09239
ZNF547_6,ZNF547,0,0.002195,0.1298
ZNF548_1,ZNF548,0,-0.006299,0.2876
ZNF548_2,ZNF548,0,0.005341,0.2074
ZNF548_3,ZNF548,0,0.0005355,0.1745
ZNF548_4,ZNF548,0,-0.03706,0.2879
ZNF548_5,ZNF548,0,-0.01798,0.1921
ZNF548_6,ZNF548,0,-0.001584,0.09251
ZNF549_1,ZNF549,0,-0.006968,0.1485
ZNF549_2,ZNF549,0,-0.02156,0.2318
ZNF549_3,ZNF549,0,0.0007099,0.1169
ZNF549_4,ZNF549,0,-0.02231,0.2022
ZNF549_5,ZNF549,0,-0.007442,0.1786
ZNF549_6,ZNF549,0,-0.01316,0.1537
ZNF550_1,ZNF550,0,-0.03795,0.2401
ZNF550_2,ZNF550,0,-0.01038,0.1625
ZNF550_3,ZNF550,0,-0.02999,0.1785
ZNF550_4,ZNF550,0,-0.01633,0.1933
ZNF550_5,ZNF550,0,0.002338,0.09655
ZNF550_6,ZNF550,0,-0.01741,0.2009
ZNF551_1,ZNF551,0,-0.008867,0.175
ZNF551_2,ZNF551,0,0.006916,0.1117
ZNF551_3,ZNF551,0,-0.002789,0.1734
ZNF551_4,ZNF551,0,-0.007521,0.1861
ZNF551_5,ZNF551,0,0.002054,0.1057
ZNF551_6,ZNF551,0,-0.001666,0.09147
ZNF552_1,ZNF552,0,-0.03067,0.2643
ZNF552_2,ZNF552,0,-0.006979,0.1795
ZNF552_3,ZNF552,0,-0.01828,0.3514
ZNF552_4,ZNF552,0,-0.03938,0.3336
ZNF552_5,ZNF552,0,-0.001652,0.08312
ZNF552_6,ZNF552,0,-0.003885,0.06811
ZNF554_1,ZNF554,0,-0.03038,0.1922
ZNF554_2,ZNF554,0,-0.007772,0.2673
ZNF554_3,ZNF554,0,-0.002657,0.1002
ZNF554_4,ZNF554,0,-0.01302,0.1973
ZNF554_5,ZNF554,0,-0.009443,0.1516
ZNF554_6,ZNF554,0,-0.01051,0.08615
ZNF555_1,ZNF555,0,-0.006929,0.1399
ZNF555_2,ZNF555,0,-0.002427,0.1304
ZNF555_3,ZNF555,0,0.0004472,0.2124
ZNF555_4,ZNF555,0,-0.02749,0.2784
ZNF555_5,ZNF555,0,-0.003938,0.09966
ZNF555_6,ZNF555,0,0.002407,0.1024
ZNF556_1,ZNF556,0,-0.01502,0.1809
ZNF556_2,ZNF556,0,-0.003668,0.1766
ZNF556_3,ZNF556,0,-0.01675,0.1845
ZNF556_4,ZNF556,0,-0.03455,0.3096
ZNF556_5,ZNF556,0,0.003077,0.1696
ZNF556_6,ZNF556,0,-0.005034,0.1923
ZNF557_1,ZNF557,0,-0.007806,0.1208
ZNF557_2,ZNF557,0,0.007179,0.1797
ZNF557_3,ZNF557,0,-0.01367,0.1176
ZNF557_4,ZNF557,0,-0.01178,0.1652
ZNF557_5,ZNF557,0,-0.005052,0.1112
ZNF557_6,ZNF557,0,-0.002791,0.1226
ZNF558_1,ZNF558,0,-0.0138,0.194
ZNF558_2,ZNF558,0,-0.01472,0.2199
ZNF558_3,ZNF558,0,-0.01946,0.1875
ZNF558_4,ZNF558,0,-0.0008785,0.1714
ZNF558_5,ZNF558,0,-0.01962,0.2065
ZNF558_6,ZNF558,0,-0.01516,0.1885
ZNF559-ZNF177_4,ZNF559-ZNF177,0,-0.02295,0.2982
ZNF559-ZNF177_5,ZNF559-ZNF177,0,-0.005475,0.1831
ZNF559-ZNF177_6,ZNF559-ZNF177,0,-0.01179,0.1235
ZNF559_1|ZNF559-ZNF177_2,ZNF559|ZNF559-ZNF177,0,-0.01467,0.1663
ZNF559_2,ZNF559,0,-0.01545,0.1888
ZNF559_3,ZNF559,0,-0.038,0.2236
ZNF559_4|ZNF177_P1_4|ZNF559-ZNF177_1,ZNF559|ZNF177|ZNF559-ZNF177,0,0.001829,0.09406
ZNF559_5,ZNF559,0,-0.006428,0.1967
ZNF559_6,ZNF559,0,-0.003293,0.1488
ZNF560_1,ZNF560,0,-0.002134,0.1422
ZNF560_2,ZNF560,0,-0.0242,0.3004
ZNF560_3,ZNF560,0,-0.01311,0.1912
ZNF560_4,ZNF560,0,-0.01406,0.1594
ZNF560_5,ZNF560,0,-0.02226,0.219
ZNF560_6,ZNF560,0,0.006848,0.09368
ZNF561_1,ZNF561,0,-0.004944,0.1174
ZNF561_2,ZNF561,0,-0.003223,0.1189
ZNF561_3,ZNF561,0,-0.008835,0.1866
ZNF561_4,ZNF561,0,-0.01292,0.238
ZNF561_5,ZNF561,0,0.004342,0.1085
ZNF561_6,ZNF561,0,-0.01305,0.1226
ZNF562_1,ZNF562,0,-0.002132,0.2212
ZNF562_2,ZNF562,0,-0.01679,0.2035
ZNF562_3,ZNF562,0,-0.02059,0.1593
ZNF562_4,ZNF562,0,-0.0004173,0.1335
ZNF562_5,ZNF562,0,-0.003634,0.103
ZNF562_6,ZNF562,0,-0.007881,0.1372
ZNF563_1,ZNF563,0,-0.0002288,0.2161
ZNF563_2,ZNF563,0,-0.01506,0.1645
ZNF563_3,ZNF563,0,0.003111,0.1896
ZNF563_4,ZNF563,0,-0.001691,0.09464
ZNF563_5,ZNF563,0,0.008175,0.1009
ZNF563_6,ZNF563,0,-0.002673,0.1482
ZNF565_1,ZNF565,0,-0.01129,0.1309
ZNF565_2,ZNF565,0,-0.0001426,0.1259
ZNF565_3,ZNF565,0,-0.1187,0.5634
ZNF565_4,ZNF565,0,-0.01008,0.1066
ZNF565_5,ZNF565,0,-0.01657,0.1427
ZNF565_6,ZNF565,0,-0.0002436,0.0943
ZNF566_1,ZNF566,0,-0.01005,0.2058
ZNF566_2,ZNF566,0,-0.009004,0.1259
ZNF566_3,ZNF566,0,-0.008208,0.1612
ZNF566_4,ZNF566,0,-0.003385,0.1629
ZNF566_5,ZNF566,0,-0.0004505,0.1322
ZNF566_6,ZNF566,0,-0.01571,0.1844
ZNF567_1,ZNF567,0,-0.07138,0.4832
ZNF567_2,ZNF567,0,-0.08245,0.4121
ZNF567_3,ZNF567,0,-0.005099,0.1305
ZNF567_4,ZNF567,0,-7.862e-06,0.1642
ZNF567_5,ZNF567,0,-0.0222,0.2707
ZNF567_6,ZNF567,0,-0.03247,0.2115
ZNF568_1,ZNF568,0,-0.001197,0.1581
ZNF568_2,ZNF568,0,-0.0008703,0.1229
ZNF568_3,ZNF568,0,-0.01565,0.1568
ZNF568_4,ZNF568,0,0.006632,0.1148
ZNF568_5,ZNF568,0,-0.006319,0.08351
ZNF568_6,ZNF568,0,0.005711,0.1089
ZNF569_1,ZNF569,0,0.01325,0.1844
ZNF569_2,ZNF569,0,-0.01798,0.107
ZNF569_3,ZNF569,0,-0.01022,0.1693
ZNF569_4,ZNF569,0,-0.05011,0.2958
ZNF569_5,ZNF569,0,-0.005933,0.148
ZNF569_6,ZNF569,0,-0.007144,0.1295
ZNF570_P1_1,ZNF570,0,0.01292,0.1593
ZNF570_P1_2,ZNF570,0,-0.003296,0.137
ZNF570_P1_3,ZNF570,0,0.01593,0.1881
ZNF570_P1_4,ZNF570,0,-0.03134,0.2226
ZNF570_P1_5,ZNF570,0,-0.01537,0.08686
ZNF570_P1_6,ZNF570,0,-0.002562,0.2103
ZNF570_P2_1,ZNF570,0,-0.01472,0.1521
ZNF570_P2_2,ZNF570,0,-0.01431,0.1183
ZNF570_P2_3,ZNF570,0,-0.007581,0.1748
ZNF570_P2_4,ZNF570,0,-0.003543,0.1417
ZNF570_P2_5,ZNF570,0,-0.00318,0.09676
ZNF570_P2_6,ZNF570,0,0.007243,0.1119
ZNF571_1,ZNF571,0,-0.003964,0.1426
ZNF571_2,ZNF571,0,-0.001791,0.1471
ZNF571_3,ZNF571,0,-0.01192,0.1807
ZNF571_4,ZNF571,0,-0.03769,0.3064
ZNF571_5,ZNF571,0,0.00298,0.1674
ZNF571_6,ZNF571,0,-0.001772,0.09131
ZNF572_1,ZNF572,0,-0.01902,0.2265
ZNF572_2,ZNF572,0,-0.02351,0.2664
ZNF572_3,ZNF572,0,-0.03798,0.2563
ZNF572_4,ZNF572,0,-0.02208,0.2306
ZNF572_5,ZNF572,0,-0.02498,0.2356
ZNF572_6,ZNF572,0,-0.01079,0.1725
ZNF573_1,ZNF573,0,0.009287,0.1411
ZNF573_2,ZNF573,0,-0.008952,0.156
ZNF573_3,ZNF573,0,-0.001209,0.1334
ZNF573_4,ZNF573,0,-0.02335,0.1456
ZNF573_5,ZNF573,0,0.001615,0.1214
ZNF573_6,ZNF573,0,-0.01522,0.1438
ZNF574_P1_4,ZNF574,0,0.01456,0.4574
ZNF574_P1_5,ZNF574,0,-0.03005,0.3201
ZNF574_P1_6,ZNF574,0,-0.01287,0.2097
ZNF574_P2_1,ZNF574,0,-0.003218,0.1833
ZNF574_P2_2,ZNF574,0,0.004672,0.1934
ZNF574_P2_3,ZNF574,0,-0.0123,0.122
ZNF574_P2_4,ZNF574,0,-0.008935,0.1576
ZNF574_P2_5,ZNF574,0,-0.01291,0.1753
ZNF574_P2_6,ZNF574,0,-0.003372,0.1712
ZNF575_1,ZNF575,0,-0.02136,0.1865
ZNF575_2,ZNF575,0,-0.002062,0.1704
ZNF575_3,ZNF575,0,-0.002315,0.2
ZNF575_4,ZNF575,0,0.001446,0.2354
ZNF575_5,ZNF575,0,-0.0004672,0.157
ZNF575_6,ZNF575,0,-0.006003,0.1171
ZNF576_1,ZNF576,0,0.003969,0.1898
ZNF576_2,ZNF576,0,-0.02725,0.2893
ZNF576_3,ZNF576,0,-0.006989,0.2052
ZNF576_4,ZNF576,0,-0.01605,0.2528
ZNF576_5,ZNF576,0,-0.00337,0.09216
ZNF576_6,ZNF576,0,0.008322,0.1248
ZNF577_1,ZNF577,0,-0.009596,0.1935
ZNF577_2,ZNF577,0,-0.02706,0.1744
ZNF577_3,ZNF577,0,-0.05535,0.3354
ZNF577_4,ZNF577,0,-0.003782,0.1019
ZNF577_5,ZNF577,0,0.00154,0.1186
ZNF577_6,ZNF577,0,0.003699,0.1265
ZNF578_1,ZNF578,0,0.0001173,0.2241
ZNF578_2,ZNF578,0,-0.01032,0.1785
ZNF578_3,ZNF578,0,-0.02148,0.1973
ZNF578_4,ZNF578,0,0.003126,0.182
ZNF578_5,ZNF578,0,-0.007062,0.1454
ZNF578_6,ZNF578,0,0.0003677,0.1004
ZNF579_1,ZNF579,0,0.0007118,0.09808
ZNF579_2,ZNF579,0,-0.01052,0.1519
ZNF579_3,ZNF579,0,-0.02536,0.2134
ZNF579_4,ZNF579,0,-0.05053,0.2651
ZNF579_5,ZNF579,0,-0.007922,0.1459
ZNF579_6,ZNF579,0,-0.03761,0.2404
ZNF57_1,ZNF57,0,0.005698,0.1811
ZNF57_2,ZNF57,0,-0.02143,0.1901
ZNF57_3,ZNF57,0,-0.3348,0.5514
ZNF57_4,ZNF57,0,-0.01672,0.4033
ZNF57_5,ZNF57,0,-0.003667,0.1475
ZNF57_6,ZNF57,0,0.01472,0.2249
ZNF580_P2_1,ZNF580,0,-0.005556,0.3356
ZNF580_P2_2,ZNF580,0,-0.03272,0.2281
ZNF580_P2_3,ZNF580,0,-0.01716,0.307
ZNF580_P2_4,ZNF580,0,-0.005866,0.1498
ZNF580_P2_5,ZNF580,0,-0.006656,0.1244
ZNF580_P2_6,ZNF580,0,-0.006484,0.1668
ZNF581_P1_1,ZNF581,0,0.01328,0.1642
ZNF581_P1_2,ZNF581,0,-0.05252,0.3211
ZNF581_P1_3,ZNF581,0,0.007006,0.2419
ZNF581_P1_4,ZNF581,0,-0.01942,0.1921
ZNF581_P1_5,ZNF581,0,-0.001915,0.1105
ZNF581_P1_6,ZNF581,0,-0.001613,0.07534
ZNF581_P2_1|ZNF580_P1_1,ZNF581|ZNF580,0,-0.007661,0.1818
ZNF581_P2_2|ZNF580_P1_2,ZNF581|ZNF580,0,0.005176,0.1423
ZNF581_P2_3|ZNF580_P1_3,ZNF581|ZNF580,0,-0.007086,0.1161
ZNF581_P2_4|ZNF580_P1_4,ZNF581|ZNF580,0,0.0007565,0.1395
ZNF581_P2_5|ZNF580_P1_5,ZNF581|ZNF580,0,-0.00381,0.1399
ZNF581_P2_6|ZNF580_P1_6,ZNF581|ZNF580,0,-0.001833,0.1202
ZNF582_1,ZNF582,0,-0.01572,0.2243
ZNF582_2,ZNF582,0,-0.0114,0.2751
ZNF582_3,ZNF582,0,-0.004371,0.1837
ZNF582_4,ZNF582,0,0.001015,0.2146
ZNF582_5,ZNF582,0,-0.001935,0.1299
ZNF582_6,ZNF582,0,-0.005841,0.1446
ZNF583_1,ZNF583,0,-0.03524,0.296
ZNF583_2,ZNF583,0,-0.05093,0.2995
ZNF583_3,ZNF583,0,-0.00269,0.1307
ZNF583_4,ZNF583,0,-0.03694,0.2841
ZNF583_5,ZNF583,0,-0.02166,0.1791
ZNF583_6,ZNF583,0,-0.01675,0.1668
ZNF584_1,ZNF584,0,0.004658,0.1293
ZNF584_2,ZNF584,0,0.005241,0.1254
ZNF584_3,ZNF584,0,0.003373,0.1039
ZNF584_4,ZNF584,0,-0.009782,0.143
ZNF584_5,ZNF584,0,-0.005647,0.1405
ZNF584_6,ZNF584,0,-0.01207,0.1623
ZNF585A_1,ZNF585A,0,-0.01411,0.1859
ZNF585A_2,ZNF585A,0,-0.0009547,0.1402
ZNF585A_3,ZNF585A,0,-0.01315,0.2563
ZNF585A_4,ZNF585A,0,-0.03079,0.4938
ZNF585A_5,ZNF585A,0,-0.006856,0.1399
ZNF585A_6,ZNF585A,0,-0.01446,0.1382
ZNF585B_1,ZNF585B,0,-0.003701,0.1649
ZNF585B_2,ZNF585B,0,-0.02358,0.2109
ZNF585B_3,ZNF585B,0,-0.0108,0.1484
ZNF585B_4,ZNF585B,0,-0.004894,0.1391
ZNF585B_5,ZNF585B,0,0.001683,0.1361
ZNF585B_6,ZNF585B,0,-0.005435,0.1083
ZNF586_1,ZNF586,0,-0.01018,0.1232
ZNF586_2,ZNF586,0,-0.005217,0.2806
ZNF586_3,ZNF586,0,-0.05444,0.3064
